date,open,high,low,close,volume,average,barCount
2025-09-16 08:10:00,3720.0,3722.1,3719.9,3720.8,302.0,3720.7,0
2025-09-16 08:15:00,3720.7,3723.7,3720.4,3723.1,706.0,3721.975,0
2025-09-16 08:20:00,3723.0,3725.0,3722.8,3723.2,740.0,3723.5,0
2025-09-16 08:25:00,3723.2,3723.6,3722.5,3722.9,251.0,3723.0499999999997,0
2025-09-16 08:30:00,3722.8,3724.0,3721.8,3723.9,437.0,3723.125,0
2025-09-16 08:35:00,3723.9,3726.1,3723.8,3725.6,800.0,3724.85,0
2025-09-16 08:40:00,3725.4,3727.8,3724.1,3727.8,1070.0,3726.2750000000005,0
2025-09-16 08:45:00,3727.8,3730.7,3726.9,3728.4,1493.0,3728.45,0
2025-09-16 08:50:00,3728.4,3729.4,3725.8,3729.3,724.0,3728.2250000000004,0
2025-09-16 08:55:00,3729.2,3731.6,3729.0,3730.8,764.0,3730.1499999999996,0
2025-09-16 09:00:00,3730.7,3731.7,3729.0,3730.7,1204.0,3730.5249999999996,0
2025-09-16 09:05:00,3730.8,3731.9,3729.5,3729.7,747.0,3730.4750000000004,0
2025-09-16 09:10:00,3729.8,3730.8,3727.6,3730.5,767.0,3729.675,0
2025-09-16 09:15:00,3730.5,3731.2,3730.2,3730.8,350.0,3730.675,0
2025-09-16 09:20:00,3730.8,3731.3,3728.6,3729.0,484.0,3729.925,0
2025-09-16 09:25:00,3729.2,3729.8,3728.2,3729.5,456.0,3729.175,0
2025-09-16 09:30:00,3729.6,3730.3,3727.3,3727.7,701.0,3728.7250000000004,0
2025-09-16 09:35:00,3727.6,3727.6,3725.2,3726.5,664.0,3726.725,0
2025-09-16 09:40:00,3726.5,3726.8,3725.0,3726.4,570.0,3726.1749999999997,0
2025-09-16 09:45:00,3726.3,3727.7,3725.6,3726.1,474.0,3726.425,0
2025-09-16 09:50:00,3726.3,3726.7,3725.1,3726.3,503.0,3726.1000000000004,0
2025-09-16 09:55:00,3726.3,3726.9,3724.3,3724.5,543.0,3725.5,0
2025-09-16 10:00:00,3724.5,3726.4,3724.1,3726.2,450.0,3725.3,0
2025-09-16 10:05:00,3726.3,3727.1,3725.6,3727.0,286.0,3726.5,0
2025-09-16 10:10:00,3726.9,3733.9,3726.5,3733.4,1828.0,3730.1749999999997,0
2025-09-16 10:15:00,3733.4,3734.8,3731.5,3733.0,1172.0,3733.175,0
2025-09-16 10:20:00,3732.7,3733.4,3731.6,3731.9,465.0,3732.4,0
2025-09-16 10:25:00,3731.7,3732.6,3731.2,3732.1,710.0,3731.9,0
2025-09-16 10:30:00,3731.9,3732.3,3729.1,3729.7,569.0,3730.75,0
2025-09-16 10:35:00,3729.7,3731.7,3729.4,3731.4,347.0,3730.5499999999997,0
2025-09-16 10:40:00,3731.2,3732.8,3731.2,3732.8,229.0,3732.0,0
2025-09-16 10:45:00,3732.7,3733.4,3731.1,3732.7,607.0,3732.4750000000004,0
2025-09-16 10:50:00,3732.7,3733.5,3731.9,3732.4,411.0,3732.625,0
2025-09-16 10:55:00,3732.2,3733.2,3731.5,3731.7,315.0,3732.1499999999996,0
2025-09-16 11:00:00,3731.7,3732.3,3730.7,3731.1,338.0,3731.4500000000003,0
2025-09-16 11:05:00,3730.8,3732.5,3730.1,3731.7,338.0,3731.2749999999996,0
2025-09-16 11:10:00,3731.7,3733.2,3731.5,3732.5,269.0,3732.225,0
2025-09-16 11:15:00,3732.3,3733.4,3731.8,3732.5,390.0,3732.5,0
2025-09-16 11:20:00,3732.5,3735.2,3732.5,3734.4,816.0,3733.65,0
2025-09-16 11:25:00,3734.5,3735.2,3732.4,3732.5,1144.0,3733.65,0
2025-09-16 11:30:00,3732.4,3734.7,3731.9,3732.8,1017.0,3732.95,0
2025-09-16 11:35:00,3732.7,3734.5,3732.5,3734.5,392.0,3733.55,0
2025-09-16 11:40:00,3734.5,3734.8,3733.4,3734.0,339.0,3734.175,0
2025-09-16 11:45:00,3734.1,3735.4,3733.7,3734.7,480.0,3734.4750000000004,0
2025-09-16 11:50:00,3734.8,3737.1,3734.7,3736.0,904.0,3735.6499999999996,0
2025-09-16 11:55:00,3736.1,3736.9,3735.4,3736.3,530.0,3736.175,0
2025-09-16 12:00:00,3736.2,3736.8,3734.4,3734.6,386.0,3735.5,0
2025-09-16 12:05:00,3734.6,3735.8,3734.3,3735.0,367.0,3734.925,0
2025-09-16 12:10:00,3735.0,3735.2,3733.6,3734.4,407.0,3734.5499999999997,0
2025-09-16 12:15:00,3734.4,3735.1,3734.1,3734.5,196.0,3734.525,0
2025-09-16 12:20:00,3734.5,3734.8,3734.0,3734.3,304.0,3734.3999999999996,0
2025-09-16 12:25:00,3734.4,3736.0,3734.4,3735.5,248.0,3735.075,0
2025-09-16 12:30:00,3735.4,3735.6,3734.2,3734.7,365.0,3734.9750000000004,0
2025-09-16 12:35:00,3734.7,3734.8,3732.8,3733.0,719.0,3733.825,0
2025-09-16 12:40:00,3733.2,3734.4,3731.4,3732.2,763.0,3732.8,0
2025-09-16 12:45:00,3732.2,3733.1,3731.5,3732.9,502.0,3732.4249999999997,0
2025-09-16 12:50:00,3733.1,3733.5,3730.7,3731.4,514.0,3732.1749999999997,0
2025-09-16 12:55:00,3731.4,3731.7,3730.6,3731.0,427.0,3731.175,0
2025-09-16 13:00:00,3731.0,3732.5,3730.3,3730.4,529.0,3731.0499999999997,0
2025-09-16 13:05:00,3730.4,3731.4,3729.2,3731.3,486.0,3730.575,0
2025-09-16 13:10:00,3731.3,3731.7,3730.3,3730.9,439.0,3731.0499999999997,0
2025-09-16 13:15:00,3730.8,3731.0,3728.7,3729.8,508.0,3730.075,0
2025-09-16 13:20:00,3729.8,3729.8,3728.7,3729.2,346.0,3729.375,0
2025-09-16 13:25:00,3729.3,3731.2,3729.2,3731.0,475.0,3730.175,0
2025-09-16 13:30:00,3731.0,3731.7,3730.3,3731.4,457.0,3731.1,0
2025-09-16 13:35:00,3731.3,3733.2,3731.1,3732.5,732.0,3732.025,0
2025-09-16 13:40:00,3732.3,3734.7,3731.5,3734.5,789.0,3733.25,0
2025-09-16 13:45:00,3734.5,3735.9,3733.6,3735.8,522.0,3734.95,0
2025-09-16 13:50:00,3735.9,3737.6,3735.3,3735.5,1174.0,3736.075,0
2025-09-16 13:55:00,3735.5,3736.0,3734.0,3734.5,803.0,3735.0,0
2025-09-16 14:00:00,3734.6,3734.8,3732.7,3733.2,637.0,3733.825,0
2025-09-16 14:05:00,3733.3,3734.1,3731.9,3733.3,557.0,3733.1499999999996,0
2025-09-16 14:10:00,3733.1,3733.5,3730.9,3731.5,735.0,3732.25,0
2025-09-16 14:15:00,3731.4,3733.1,3729.7,3732.5,856.0,3731.675,0
2025-09-16 14:20:00,3732.3,3732.6,3729.1,3730.8,1181.0,3731.2,0
2025-09-16 14:25:00,3730.8,3731.2,3728.1,3728.3,1054.0,3729.6000000000004,0
2025-09-16 14:30:00,3728.6,3729.6,3724.5,3729.2,2598.0,3727.9750000000004,0
2025-09-16 14:35:00,3729.3,3731.0,3726.1,3726.6,1309.0,3728.25,0
2025-09-16 14:40:00,3726.5,3727.8,3724.1,3727.1,1523.0,3726.375,0
2025-09-16 14:45:00,3727.3,3728.3,3725.9,3727.1,929.0,3727.15,0
2025-09-16 14:50:00,3727.3,3728.3,3725.7,3726.2,973.0,3726.875,0
2025-09-16 14:55:00,3726.2,3727.6,3725.2,3726.6,794.0,3726.4,0
2025-09-16 15:00:00,3726.7,3726.9,3722.5,3724.0,1868.0,3725.025,0
2025-09-16 15:05:00,3724.0,3725.2,3722.6,3724.0,868.0,3723.95,0
2025-09-16 15:10:00,3724.0,3725.7,3722.6,3725.0,951.0,3724.325,0
2025-09-16 15:15:00,3725.1,3725.6,3722.1,3724.0,1097.0,3724.2,0
2025-09-16 15:20:00,3723.9,3729.9,3723.5,3729.2,1697.0,3726.625,0
2025-09-16 15:25:00,3729.2,3731.7,3728.9,3731.6,1558.0,3730.35,0
2025-09-16 15:30:00,3731.7,3733.1,3729.2,3733.0,1783.0,3731.75,0
2025-09-16 15:35:00,3732.9,3735.9,3732.3,3735.6,2330.0,3734.175,0
2025-09-16 15:40:00,3735.5,3735.8,3729.3,3730.2,2464.0,3732.7,0
2025-09-16 15:45:00,3730.1,3734.5,3730.1,3732.9,1461.0,3731.9,0
2025-09-16 15:50:00,3733.0,3735.7,3732.6,3735.1,1158.0,3734.1,0
2025-09-16 15:55:00,3735.2,3735.2,3732.1,3733.0,1088.0,3733.875,0
2025-09-16 16:00:00,3732.8,3734.7,3731.6,3732.9,1336.0,3733.0,0
2025-09-16 16:05:00,3732.9,3734.4,3730.8,3733.9,1316.0,3733.0,0
2025-09-16 16:10:00,3734.0,3736.6,3733.4,3736.4,1693.0,3735.1,0
2025-09-16 16:15:00,3736.4,3739.9,3735.2,3738.7,3149.0,3737.55,0
2025-09-16 16:20:00,3738.6,3738.6,3735.0,3736.8,1927.0,3737.25,0
2025-09-16 16:25:00,3736.7,3737.0,3728.5,3729.5,3406.0,3732.925,0
2025-09-16 16:30:00,3729.6,3731.6,3724.9,3727.3,3192.0,3728.3500000000004,0
2025-09-16 16:35:00,3727.2,3732.5,3727.2,3730.8,2590.0,3729.425,0
2025-09-16 16:40:00,3731.0,3731.6,3725.4,3726.0,2164.0,3728.5,0
2025-09-16 16:45:00,3726.1,3727.8,3724.2,3726.3,1434.0,3726.0999999999995,0
2025-09-16 16:50:00,3726.3,3726.6,3722.2,3725.6,1824.0,3725.1749999999997,0
2025-09-16 16:55:00,3725.5,3725.5,3722.0,3722.3,1147.0,3723.825,0
2025-09-16 17:00:00,3722.7,3724.2,3721.3,3722.0,1268.0,3722.55,0
2025-09-16 17:05:00,3721.9,3722.0,3716.3,3716.6,4043.0,3719.2000000000003,0
2025-09-16 17:10:00,3716.6,3721.0,3716.5,3720.7,1555.0,3718.7,0
2025-09-16 17:15:00,3720.6,3723.3,3719.9,3722.7,1338.0,3721.625,0
2025-09-16 17:20:00,3722.8,3725.9,3720.4,3720.9,1982.0,3722.5,0
2025-09-16 17:25:00,3721.0,3721.9,3717.9,3718.1,1747.0,3719.725,0
2025-09-16 17:30:00,3718.3,3719.0,3715.4,3716.3,1888.0,3717.25,0
2025-09-16 17:35:00,3716.0,3718.7,3715.2,3718.6,1296.0,3717.125,0
2025-09-16 17:40:00,3718.6,3718.7,3715.8,3717.1,861.0,3717.5499999999997,0
2025-09-16 17:45:00,3717.2,3721.9,3717.1,3721.2,1403.0,3719.3500000000004,0
2025-09-16 17:50:00,3721.3,3723.2,3720.5,3722.5,886.0,3721.875,0
2025-09-16 17:55:00,3722.6,3724.0,3722.3,3723.0,739.0,3722.9750000000004,0
2025-09-16 18:00:00,3723.0,3724.5,3722.5,3723.7,953.0,3723.425,0
2025-09-16 18:05:00,3723.7,3723.7,3721.3,3722.2,775.0,3722.7250000000004,0
2025-09-16 18:10:00,3722.0,3724.7,3721.8,3724.0,774.0,3723.125,0
2025-09-16 18:15:00,3723.9,3725.5,3723.3,3725.4,662.0,3724.525,0
2025-09-16 18:20:00,3725.5,3726.0,3724.7,3725.2,539.0,3725.3500000000004,0
2025-09-16 18:25:00,3725.2,3726.9,3725.2,3726.4,756.0,3725.9249999999997,0
2025-09-16 18:30:00,3726.3,3727.6,3725.7,3726.7,700.0,3726.575,0
2025-09-16 18:35:00,3726.8,3728.3,3725.7,3726.2,962.0,3726.75,0
2025-09-16 18:40:00,3726.2,3726.2,3723.7,3724.2,1050.0,3725.075,0
2025-09-16 18:45:00,3724.2,3727.6,3724.2,3726.5,821.0,3725.625,0
2025-09-16 18:50:00,3726.6,3728.4,3726.4,3727.5,689.0,3727.225,0
2025-09-16 18:55:00,3727.4,3728.4,3726.9,3726.9,687.0,3727.4,0
2025-09-16 19:00:00,3727.0,3728.1,3726.5,3727.0,442.0,3727.15,0
2025-09-16 19:05:00,3727.0,3727.1,3724.6,3725.3,1055.0,3726.0,0
2025-09-16 19:10:00,3725.3,3725.8,3724.4,3725.8,844.0,3725.325,0
2025-09-16 19:15:00,3725.9,3726.3,3724.6,3725.9,517.0,3725.675,0
2025-09-16 19:20:00,3725.9,3726.2,3724.7,3724.8,456.0,3725.3999999999996,0
2025-09-16 19:25:00,3724.7,3725.7,3723.6,3725.2,1339.0,3724.8,0
