date,open,high,low,close,volume,average,barCount
2025-05-13 09:30:00,3256.61,3260.07,3254.075,3259.02,33611.0,3257.4437500000004,0
2025-05-13 10:00:00,3259.057,3261.28,3253.165,3253.94,32444.0,3256.8605000000002,0
2025-05-13 10:30:00,3253.94,3256.39,3250.165,3255.534,30321.0,3254.0072499999997,0
2025-05-13 11:00:00,3255.5,3256.62,3252.025,3252.54,28208.0,3254.1712500000003,0
2025-05-13 11:30:00,3252.58,3255.75,3250.355,3253.25,26912.0,3252.98375,0
2025-05-13 12:00:00,3253.41,3256.32,3250.905,3254.71,23143.0,3253.8362500000003,0
2025-05-13 12:30:00,3254.86,3255.55,3251.685,3252.81,21535.0,3253.7262499999997,0
2025-05-13 13:00:00,3252.685,3258.62,3249.865,3255.595,31260.0,3254.19125,0
2025-05-13 13:30:00,3255.82,3258.564,3248.545,3249.07,35688.0,3252.99975,0
2025-05-13 14:00:00,3249.07,3249.89,3237.055,3240.34,51420.0,3244.08875,0
2025-05-13 14:30:00,3240.34,3248.91,3237.825,3241.768,65325.0,3242.21075,0
2025-05-13 15:00:00,3241.68,3246.91,3236.055,3244.48,57265.0,3242.28125,0
2025-05-13 15:30:00,3244.494,3245.53,3227.005,3227.4,77666.0,3236.10725,0
2025-05-13 16:00:00,3227.424,3241.16,3225.145,3240.305,63076.0,3233.5085,0
2025-05-13 16:30:00,3240.446,3248.76,3239.075,3242.62,57277.0,3242.7252499999995,0
2025-05-13 17:00:00,3242.62,3248.61,3241.765,3247.727,47435.0,3245.1804999999995,0
2025-05-13 17:30:00,3247.84,3255.84,3245.445,3253.26,47787.0,3250.59625,0
2025-05-13 18:00:00,3253.26,3257.93,3252.275,3253.762,38136.0,3254.30675,0
2025-05-13 18:30:00,3253.61,3255.54,3248.395,3250.97,32032.0,3252.12875,0
2025-05-13 19:00:00,3250.845,3252.75,3241.895,3243.425,33569.0,3247.22875,0
2025-05-13 19:30:00,3243.617,3247.81,3241.965,3247.02,28050.0,3245.103,0
2025-05-13 20:00:00,3247.01,3249.89,3245.535,3247.38,25448.0,3247.4537499999997,0
2025-05-13 20:30:00,3247.38,3250.84,3247.205,3248.545,20262.0,3248.4925,0
2025-05-13 21:00:00,3248.78,3250.17,3246.105,3249.32,21506.0,3248.59375,0
2025-05-13 21:30:00,3249.32,3251.14,3247.515,3249.267,24923.0,3249.3105,0
2025-05-13 22:00:00,3249.267,3254.307,3247.755,3254.01,12042.0,3251.33475,0
2025-05-13 22:30:00,3253.924,3254.75,3249.32,3249.48,10829.0,3251.8685,0
2025-05-14 00:00:00,3249.528,3253.26,3248.605,3251.25,9095.0,3250.66075,0
2025-05-14 00:30:00,3251.254,3254.58,3249.035,3254.46,11268.0,3252.3322499999995,0
2025-05-14 01:00:00,3254.46,3257.08,3253.135,3255.04,11337.0,3254.92875,0
2025-05-14 01:30:00,3255.05,3255.86,3251.655,3254.21,12154.0,3254.1937500000004,0
2025-05-14 02:00:00,3254.32,3254.62,3241.245,3246.615,34648.0,3249.2000000000003,0
2025-05-14 02:30:00,3246.777,3249.75,3240.035,3243.69,36107.0,3245.063,0
2025-05-14 03:00:00,3243.68,3250.51,3238.375,3250.347,50393.0,3245.728,0
2025-05-14 03:30:00,3250.5,3251.95,3236.835,3238.545,46872.0,3244.4575,0
2025-05-14 04:00:00,3238.84,3241.46,3233.555,3235.19,38141.0,3237.26125,0
2025-05-14 04:30:00,3234.845,3238.83,3228.765,3232.65,44069.0,3233.7724999999996,0
2025-05-14 05:00:00,3232.78,3233.68,3226.285,3229.04,36200.0,3230.44625,0
2025-05-14 05:30:00,3229.054,3232.22,3225.875,3228.32,33276.0,3228.86725,0
