date,symbol,open,high,low,close,volume
2025-09-29 00:45:00,TVC:GOLD,3768.22,3769.29,3767.225,3768.89,2741.0
2025-09-29 00:50:00,TVC:GOLD,3768.899,3769.143,3767.635,3768.17,2509.0
2025-09-29 00:55:00,TVC:GOLD,3768.194,3770.47,3767.785,3770.23,2636.0
2025-09-29 01:00:00,TVC:GOLD,3770.37,3770.55,3767.198,3767.554,3534.0
2025-09-29 01:05:00,TVC:GOLD,3767.55,3769.143,3766.168,3768.01,3754.0
2025-09-29 01:10:00,TVC:GOLD,3768.01,3768.303,3767.025,3767.47,2361.0
2025-09-29 01:15:00,TVC:GOLD,3767.49,3769.614,3767.22,3768.44,2948.0
2025-09-29 01:20:00,TVC:GOLD,3768.44,3769.59,3767.63,3768.35,3433.0
2025-09-29 01:25:00,TVC:GOLD,3768.47,3769.794,3767.99,3768.55,2979.0
2025-09-29 01:30:00,TVC:GOLD,3768.42,3770.01,3767.5,3768.255,2858.0
2025-09-29 01:35:00,TVC:GOLD,3768.36,3770.48,3768.08,3770.1,2395.0
2025-09-29 01:40:00,TVC:GOLD,3770.049,3770.222,3768.815,3770.01,2049.0
2025-09-29 01:45:00,TVC:GOLD,3769.84,3772.36,3769.765,3770.614,6037.0
2025-09-29 01:50:00,TVC:GOLD,3770.64,3771.214,3767.365,3768.38,5132.0
2025-09-29 01:55:00,TVC:GOLD,3768.369,3768.454,3766.168,3766.81,5813.0
2025-09-29 02:00:00,TVC:GOLD,3766.91,3769.58,3763.665,3769.51,9898.0
2025-09-29 02:05:00,TVC:GOLD,3769.43,3772.98,3769.025,3772.9,7661.0
2025-09-29 02:10:00,TVC:GOLD,3772.785,3774.64,3771.708,3773.94,8137.0
2025-09-29 02:15:00,TVC:GOLD,3773.86,3774.76,3772.455,3773.899,6164.0
2025-09-29 02:20:00,TVC:GOLD,3773.91,3775.1,3773.365,3774.84,6125.0
2025-09-29 02:25:00,TVC:GOLD,3774.93,3777.51,3774.105,3777.185,5679.0
2025-09-29 02:30:00,TVC:GOLD,3777.14,3780.58,3776.845,3779.11,8303.0
2025-09-29 02:35:00,TVC:GOLD,3778.948,3781.654,3778.38,3781.63,6570.0
2025-09-29 02:40:00,TVC:GOLD,3781.54,3783.674,3780.148,3782.834,8141.0
2025-09-29 02:45:00,TVC:GOLD,3782.83,3786.48,3781.945,3783.82,9299.0
2025-09-29 02:50:00,TVC:GOLD,3783.75,3786.83,3781.925,3786.73,7261.0
2025-09-29 02:55:00,TVC:GOLD,3786.71,3787.443,3784.785,3787.03,7044.0
2025-09-29 03:00:00,TVC:GOLD,3787.03,3788.74,3782.025,3783.485,16527.0
2025-09-29 03:05:00,TVC:GOLD,3783.43,3785.56,3776.585,3777.3,17248.0
2025-09-29 03:10:00,TVC:GOLD,3777.22,3778.7,3774.348,3776.32,16435.0
2025-09-29 03:15:00,TVC:GOLD,3776.239,3779.99,3774.585,3778.45,14809.0
2025-09-29 03:20:00,TVC:GOLD,3778.639,3780.69,3767.625,3767.84,14964.0
2025-09-29 03:25:00,TVC:GOLD,3767.795,3775.099,3767.748,3772.594,15070.0
2025-09-29 03:30:00,TVC:GOLD,3772.7,3775.334,3768.788,3770.95,14359.0
2025-09-29 03:35:00,TVC:GOLD,3770.96,3775.15,3769.165,3772.52,13350.0
2025-09-29 03:40:00,TVC:GOLD,3772.62,3774.42,3770.105,3772.585,12068.0
2025-09-29 03:45:00,TVC:GOLD,3772.7,3779.11,3771.685,3778.165,10970.0
2025-09-29 03:50:00,TVC:GOLD,3778.43,3778.45,3773.105,3774.75,11155.0
2025-09-29 03:55:00,TVC:GOLD,3774.82,3779.36,3774.715,3778.65,8627.0
2025-09-29 04:00:00,TVC:GOLD,3778.603,3781.27,3778.015,3778.23,9893.0
2025-09-29 04:05:00,TVC:GOLD,3778.24,3783.88,3777.455,3783.69,9697.0
2025-09-29 04:10:00,TVC:GOLD,3783.842,3787.274,3783.73,3786.05,11276.0
2025-09-29 04:15:00,TVC:GOLD,3785.99,3791.303,3785.245,3790.995,9449.0
2025-09-29 04:20:00,TVC:GOLD,3791.119,3798.63,3790.94,3792.348,13983.0
2025-09-29 04:25:00,TVC:GOLD,3792.459,3793.883,3790.25,3793.154,11098.0
2025-09-29 04:30:00,TVC:GOLD,3793.149,3796.47,3791.805,3794.809,13475.0
2025-09-29 04:35:00,TVC:GOLD,3794.803,3795.81,3793.055,3794.139,9545.0
2025-09-29 04:40:00,TVC:GOLD,3794.005,3794.53,3790.125,3791.86,10429.0
2025-09-29 04:45:00,TVC:GOLD,3791.803,3792.6,3787.875,3789.494,10066.0
2025-09-29 04:50:00,TVC:GOLD,3789.55,3791.06,3787.755,3790.21,8848.0
2025-09-29 04:55:00,TVC:GOLD,3790.27,3793.08,3789.005,3792.879,8415.0
2025-09-29 05:00:00,TVC:GOLD,3792.79,3797.08,3792.495,3796.763,10378.0
2025-09-29 05:05:00,TVC:GOLD,3796.71,3798.15,3794.695,3797.22,10158.0
2025-09-29 05:10:00,TVC:GOLD,3797.06,3799.32,3795.45,3797.25,9525.0
2025-09-29 05:15:00,TVC:GOLD,3797.25,3797.528,3793.825,3794.91,8345.0
2025-09-29 05:20:00,TVC:GOLD,3795.11,3795.23,3791.948,3793.8,9313.0
2025-09-29 05:25:00,TVC:GOLD,3793.872,3795.12,3792.615,3793.38,6861.0
2025-09-29 05:30:00,TVC:GOLD,3793.45,3796.71,3793.215,3795.159,8248.0
2025-09-29 05:35:00,TVC:GOLD,3795.17,3797.68,3794.898,3797.2,6247.0
2025-09-29 05:40:00,TVC:GOLD,3797.35,3797.42,3795.498,3796.694,8389.0
2025-09-29 05:45:00,TVC:GOLD,3796.694,3797.67,3794.835,3796.55,7727.0
2025-09-29 05:50:00,TVC:GOLD,3796.48,3796.988,3794.235,3794.5,6918.0
2025-09-29 05:55:00,TVC:GOLD,3794.4,3794.92,3793.525,3794.31,5640.0
2025-09-29 06:00:00,TVC:GOLD,3794.3,3795.12,3792.295,3794.485,5999.0
2025-09-29 06:05:00,TVC:GOLD,3794.64,3794.83,3792.985,3794.18,4460.0
2025-09-29 06:10:00,TVC:GOLD,3794.02,3795.96,3793.515,3795.73,4679.0
2025-09-29 06:15:00,TVC:GOLD,3795.73,3795.73,3792.675,3794.94,5900.0
2025-09-29 06:20:00,TVC:GOLD,3795.05,3799.178,3794.748,3798.68,9665.0
2025-09-29 06:25:00,TVC:GOLD,3798.63,3799.633,3797.12,3799.6,7417.0
2025-09-29 06:30:00,TVC:GOLD,3799.653,3802.16,3798.155,3801.98,8045.0
2025-09-29 06:35:00,TVC:GOLD,3802.05,3806.34,3801.33,3806.23,9212.0
2025-09-29 06:40:00,TVC:GOLD,3806.14,3806.8,3803.855,3804.94,8963.0
2025-09-29 06:45:00,TVC:GOLD,3804.93,3807.85,3803.375,3805.545,7852.0
2025-09-29 06:50:00,TVC:GOLD,3805.71,3808.93,3805.485,3808.34,7807.0
2025-09-29 06:55:00,TVC:GOLD,3808.348,3808.62,3804.605,3805.24,7971.0
2025-09-29 07:00:00,TVC:GOLD,3805.04,3808.35,3803.355,3808.16,9942.0
2025-09-29 07:05:00,TVC:GOLD,3807.84,3811.93,3804.465,3804.948,11368.0
2025-09-29 07:10:00,TVC:GOLD,3805.09,3807.03,3803.9,3806.28,6439.0
2025-09-29 07:15:00,TVC:GOLD,3806.319,3807.15,3804.245,3804.61,6391.0
2025-09-29 07:20:00,TVC:GOLD,3804.53,3806.5,3802.065,3806.24,8171.0
2025-09-29 07:25:00,TVC:GOLD,3806.353,3807.06,3802.925,3805.23,7573.0
2025-09-29 07:30:00,TVC:GOLD,3805.279,3809.21,3803.738,3803.948,13104.0
2025-09-29 07:35:00,TVC:GOLD,3804.268,3807.29,3803.848,3805.058,10368.0
2025-09-29 07:40:00,TVC:GOLD,3805.19,3806.66,3800.805,3803.58,10904.0
2025-09-29 07:45:00,TVC:GOLD,3803.77,3807.01,3802.898,3805.919,8453.0
2025-09-29 07:50:00,TVC:GOLD,3805.85,3811.56,3804.545,3810.98,9825.0
2025-09-29 07:55:00,TVC:GOLD,3811.06,3814.57,3808.955,3813.47,12660.0
2025-09-29 08:00:00,TVC:GOLD,3813.47,3815.17,3811.335,3813.24,12270.0
2025-09-29 08:05:00,TVC:GOLD,3813.66,3813.66,3810.665,3812.48,10170.0
2025-09-29 08:10:00,TVC:GOLD,3812.37,3817.15,3811.185,3816.52,10780.0
2025-09-29 08:15:00,TVC:GOLD,3816.76,3818.41,3813.598,3814.34,10543.0
2025-09-29 08:20:00,TVC:GOLD,3814.33,3817.17,3812.275,3815.37,11730.0
2025-09-29 08:25:00,TVC:GOLD,3815.39,3815.64,3811.7,3812.66,9547.0
2025-09-29 08:30:00,TVC:GOLD,3812.66,3815.14,3811.625,3814.083,10246.0
2025-09-29 08:35:00,TVC:GOLD,3814.11,3817.399,3812.515,3815.6,10527.0
2025-09-29 08:40:00,TVC:GOLD,3815.62,3819.81,3813.92,3819.0,11011.0
2025-09-29 08:45:00,TVC:GOLD,3819.01,3819.18,3812.465,3814.803,11720.0
2025-09-29 08:50:00,TVC:GOLD,3814.575,3816.69,3813.895,3815.0,10820.0
2025-09-29 08:55:00,TVC:GOLD,3815.12,3817.48,3814.595,3817.408,8593.0
2025-09-29 09:00:00,TVC:GOLD,3817.37,3817.68,3813.318,3815.94,10871.0
2025-09-29 09:05:00,TVC:GOLD,3815.94,3816.68,3813.225,3815.099,10298.0
2025-09-29 09:10:00,TVC:GOLD,3815.099,3819.423,3814.748,3817.22,9042.0
2025-09-29 09:15:00,TVC:GOLD,3817.125,3818.88,3815.838,3816.73,7753.0
2025-09-29 09:20:00,TVC:GOLD,3816.73,3816.94,3814.645,3814.855,7964.0
2025-09-29 09:25:00,TVC:GOLD,3815.11,3815.26,3812.035,3814.26,8850.0
2025-09-29 09:30:00,TVC:GOLD,3814.25,3815.69,3809.485,3810.28,9085.0
2025-09-29 09:35:00,TVC:GOLD,3810.37,3811.85,3808.975,3810.06,10903.0
2025-09-29 09:40:00,TVC:GOLD,3810.018,3812.1,3807.558,3810.395,8769.0
2025-09-29 09:45:00,TVC:GOLD,3810.668,3811.2,3805.585,3806.859,10427.0
2025-09-29 09:50:00,TVC:GOLD,3806.758,3807.66,3804.688,3805.24,10032.0
2025-09-29 09:55:00,TVC:GOLD,3805.33,3807.21,3804.958,3805.998,8721.0
2025-09-29 10:00:00,TVC:GOLD,3806.21,3811.353,3805.998,3810.5,10554.0
2025-09-29 10:05:00,TVC:GOLD,3810.52,3814.61,3809.985,3813.41,10223.0
2025-09-29 10:10:00,TVC:GOLD,3813.519,3816.47,3812.67,3815.88,9673.0
2025-09-29 10:15:00,TVC:GOLD,3815.899,3816.44,3812.74,3813.35,9410.0
2025-09-29 10:20:00,TVC:GOLD,3813.25,3813.55,3810.44,3811.358,8116.0
2025-09-29 10:25:00,TVC:GOLD,3811.348,3811.69,3808.098,3811.538,8016.0
2025-09-29 10:30:00,TVC:GOLD,3811.538,3814.91,3810.935,3814.54,7175.0
2025-09-29 10:35:00,TVC:GOLD,3814.38,3815.98,3813.975,3814.555,5925.0
2025-09-29 10:40:00,TVC:GOLD,3814.67,3816.51,3814.075,3816.07,6702.0
2025-09-29 10:45:00,TVC:GOLD,3816.06,3818.82,3815.2,3817.663,7873.0
2025-09-29 10:50:00,TVC:GOLD,3817.71,3819.49,3816.745,3818.8,7447.0
2025-09-29 10:55:00,TVC:GOLD,3818.8,3819.46,3818.128,3818.739,4769.0
2025-09-29 11:00:00,TVC:GOLD,3818.72,3819.68,3817.425,3818.321,5415.0
2025-09-29 11:05:00,TVC:GOLD,3818.21,3819.71,3817.238,3817.255,5146.0
2025-09-29 11:10:00,TVC:GOLD,3817.493,3818.08,3816.86,3817.64,5741.0
2025-09-29 11:15:00,TVC:GOLD,3817.64,3818.85,3816.705,3817.03,5446.0
2025-09-29 11:20:00,TVC:GOLD,3817.03,3817.54,3815.675,3816.16,4113.0
2025-09-29 11:25:00,TVC:GOLD,3816.17,3816.99,3815.695,3816.0,5059.0
2025-09-29 11:30:00,TVC:GOLD,3816.09,3817.27,3811.62,3812.533,8843.0
2025-09-29 11:35:00,TVC:GOLD,3812.479,3813.54,3808.908,3810.05,8408.0
2025-09-29 11:40:00,TVC:GOLD,3809.98,3811.9,3808.185,3810.13,7926.0
2025-09-29 11:45:00,TVC:GOLD,3810.25,3810.3,3807.195,3807.725,8361.0
2025-09-29 11:50:00,TVC:GOLD,3808.073,3809.58,3807.018,3807.19,8188.0
2025-09-29 11:55:00,TVC:GOLD,3807.28,3808.343,3806.685,3807.46,8283.0
2025-09-29 12:00:00,TVC:GOLD,3807.46,3809.77,3807.005,3809.28,8070.0
2025-09-29 12:05:00,TVC:GOLD,3809.243,3810.2,3807.135,3807.679,6961.0
2025-09-29 12:10:00,TVC:GOLD,3807.67,3810.44,3806.255,3809.77,7430.0
2025-09-29 12:15:00,TVC:GOLD,3809.75,3812.513,3809.105,3810.09,7110.0
2025-09-29 12:20:00,TVC:GOLD,3810.099,3815.7,3809.99,3815.59,7736.0
2025-09-29 12:25:00,TVC:GOLD,3815.559,3817.339,3814.275,3815.61,8077.0
2025-09-29 12:30:00,TVC:GOLD,3815.61,3816.68,3814.61,3815.633,7454.0
2025-09-29 12:35:00,TVC:GOLD,3815.61,3818.55,3815.025,3817.41,7571.0
2025-09-29 12:40:00,TVC:GOLD,3817.49,3818.02,3816.215,3817.235,6503.0
2025-09-29 12:45:00,TVC:GOLD,3817.39,3818.38,3815.843,3816.33,6790.0
2025-09-29 12:50:00,TVC:GOLD,3816.33,3817.32,3814.535,3816.03,7356.0
2025-09-29 12:55:00,TVC:GOLD,3815.88,3818.39,3815.88,3817.91,6896.0
2025-09-29 13:00:00,TVC:GOLD,3817.859,3818.572,3816.293,3817.32,8043.0
2025-09-29 13:05:00,TVC:GOLD,3817.333,3818.27,3816.91,3818.04,6495.0
2025-09-29 13:10:00,TVC:GOLD,3817.95,3818.99,3817.16,3818.779,7652.0
2025-09-29 13:15:00,TVC:GOLD,3818.81,3823.73,3818.205,3822.308,12156.0
2025-09-29 13:20:00,TVC:GOLD,3822.28,3823.56,3820.768,3823.465,8008.0
2025-09-29 13:25:00,TVC:GOLD,3823.479,3824.553,3822.038,3823.49,8663.0
2025-09-29 13:30:00,TVC:GOLD,3823.57,3825.12,3822.775,3824.66,8126.0
2025-09-29 13:35:00,TVC:GOLD,3824.66,3825.78,3822.398,3824.44,8484.0
2025-09-29 13:40:00,TVC:GOLD,3824.719,3829.26,3824.13,3827.22,8373.0
2025-09-29 13:45:00,TVC:GOLD,3827.229,3827.54,3823.94,3826.49,7901.0
2025-09-29 13:50:00,TVC:GOLD,3826.509,3828.54,3825.478,3828.19,7508.0
2025-09-29 13:55:00,TVC:GOLD,3828.21,3831.39,3827.875,3828.93,10579.0
2025-09-29 14:00:00,TVC:GOLD,3828.93,3830.46,3823.878,3825.65,13140.0
2025-09-29 14:05:00,TVC:GOLD,3825.69,3827.17,3823.238,3826.125,12233.0
2025-09-29 14:10:00,TVC:GOLD,3826.27,3827.04,3822.245,3824.4,11429.0
2025-09-29 14:15:00,TVC:GOLD,3824.43,3825.37,3821.265,3823.72,11053.0
2025-09-29 14:20:00,TVC:GOLD,3823.81,3824.243,3819.095,3820.93,12939.0
2025-09-29 14:25:00,TVC:GOLD,3820.84,3821.51,3816.565,3817.4,13030.0
2025-09-29 14:30:00,TVC:GOLD,3817.41,3817.983,3812.398,3814.19,13303.0
2025-09-29 14:35:00,TVC:GOLD,3813.935,3818.763,3813.175,3818.645,14209.0
2025-09-29 14:40:00,TVC:GOLD,3818.699,3818.87,3815.848,3816.805,11724.0
2025-09-29 14:45:00,TVC:GOLD,3817.0,3818.32,3814.875,3817.908,10654.0
2025-09-29 14:50:00,TVC:GOLD,3817.88,3818.78,3812.805,3813.11,13075.0
2025-09-29 14:55:00,TVC:GOLD,3813.25,3814.56,3811.435,3813.55,12126.0
2025-09-29 15:00:00,TVC:GOLD,3813.58,3817.13,3809.085,3810.155,15956.0
2025-09-29 15:05:00,TVC:GOLD,3810.259,3815.17,3809.76,3813.659,14379.0
2025-09-29 15:10:00,TVC:GOLD,3813.7,3817.49,3812.885,3817.04,11847.0
2025-09-29 15:15:00,TVC:GOLD,3817.09,3821.09,3815.865,3819.999,11400.0
2025-09-29 15:20:00,TVC:GOLD,3819.95,3823.0,3819.745,3821.445,11123.0
2025-09-29 15:25:00,TVC:GOLD,3821.57,3822.6,3819.655,3821.75,10145.0
2025-09-29 15:30:00,TVC:GOLD,3821.68,3825.02,3818.025,3824.15,16989.0
2025-09-29 15:35:00,TVC:GOLD,3824.159,3826.57,3820.545,3826.32,16287.0
2025-09-29 15:40:00,TVC:GOLD,3826.339,3828.12,3824.915,3826.13,14340.0
2025-09-29 15:45:00,TVC:GOLD,3826.25,3827.64,3820.84,3821.455,16226.0
2025-09-29 15:50:00,TVC:GOLD,3821.43,3824.34,3818.785,3822.479,17150.0
2025-09-29 15:55:00,TVC:GOLD,3822.41,3824.24,3819.455,3821.369,15173.0
2025-09-29 16:00:00,TVC:GOLD,3821.33,3827.74,3819.338,3827.05,17011.0
2025-09-29 16:05:00,TVC:GOLD,3826.93,3828.55,3824.805,3827.15,15461.0
2025-09-29 16:10:00,TVC:GOLD,3827.159,3830.56,3824.738,3825.903,14804.0
2025-09-29 16:15:00,TVC:GOLD,3825.943,3826.69,3818.715,3819.199,15498.0
2025-09-29 16:20:00,TVC:GOLD,3819.18,3824.14,3816.169,3823.68,15761.0
2025-09-29 16:25:00,TVC:GOLD,3823.89,3828.1,3823.495,3826.86,14138.0
2025-09-29 16:30:00,TVC:GOLD,3826.753,3827.29,3824.195,3825.15,13709.0
2025-09-29 16:35:00,TVC:GOLD,3825.159,3828.61,3824.558,3826.21,13053.0
2025-09-29 16:40:00,TVC:GOLD,3826.04,3827.67,3825.155,3826.355,11629.0
2025-09-29 16:45:00,TVC:GOLD,3826.64,3826.81,3823.065,3824.595,11776.0
2025-09-29 16:50:00,TVC:GOLD,3824.75,3828.4,3823.435,3826.848,13609.0
2025-09-29 16:55:00,TVC:GOLD,3826.81,3828.56,3826.175,3828.025,12871.0
2025-09-29 17:00:00,TVC:GOLD,3828.24,3832.79,3827.833,3831.109,12911.0
2025-09-29 17:05:00,TVC:GOLD,3831.32,3832.33,3823.66,3826.639,14172.0
2025-09-29 17:10:00,TVC:GOLD,3826.61,3827.81,3822.81,3824.11,12965.0
2025-09-29 17:15:00,TVC:GOLD,3824.11,3826.34,3822.545,3825.83,12514.0
2025-09-29 17:20:00,TVC:GOLD,3825.83,3828.98,3824.405,3828.45,10207.0
2025-09-29 17:25:00,TVC:GOLD,3828.469,3829.91,3827.648,3829.35,9281.0
2025-09-29 17:30:00,TVC:GOLD,3829.31,3829.78,3820.528,3826.769,12216.0
2025-09-29 17:35:00,TVC:GOLD,3826.78,3829.45,3825.925,3828.79,12365.0
2025-09-29 17:40:00,TVC:GOLD,3828.78,3831.1,3827.775,3830.49,10148.0
2025-09-29 17:45:00,TVC:GOLD,3830.47,3833.18,3830.005,3832.18,10009.0
2025-09-29 17:50:00,TVC:GOLD,3832.17,3833.25,3829.805,3831.705,9599.0
2025-09-29 17:55:00,TVC:GOLD,3831.879,3832.63,3829.575,3830.46,8491.0
2025-09-29 18:00:00,TVC:GOLD,3830.32,3830.67,3828.095,3828.41,9912.0
2025-09-29 18:05:00,TVC:GOLD,3828.345,3830.01,3827.898,3828.67,7682.0
2025-09-29 18:10:00,TVC:GOLD,3828.67,3831.32,3828.105,3831.16,7431.0
2025-09-29 18:15:00,TVC:GOLD,3830.98,3833.61,3830.225,3830.409,9830.0
2025-09-29 18:20:00,TVC:GOLD,3830.409,3831.1,3829.435,3830.75,7836.0
2025-09-29 18:25:00,TVC:GOLD,3830.799,3832.63,3830.565,3831.19,6781.0
2025-09-29 18:30:00,TVC:GOLD,3831.19,3832.34,3830.185,3831.745,7264.0
2025-09-29 18:35:00,TVC:GOLD,3831.82,3832.33,3829.425,3829.88,6549.0
2025-09-29 18:40:00,TVC:GOLD,3829.735,3830.46,3828.355,3828.523,6571.0
2025-09-29 18:45:00,TVC:GOLD,3828.72,3829.78,3828.145,3828.97,6351.0
2025-09-29 18:50:00,TVC:GOLD,3829.1,3830.03,3828.615,3829.559,7487.0
2025-09-29 18:55:00,TVC:GOLD,3829.559,3830.67,3829.315,3830.263,7354.0
2025-09-29 19:00:00,TVC:GOLD,3830.36,3832.15,3829.795,3830.97,8656.0
2025-09-29 19:05:00,TVC:GOLD,3830.96,3832.89,3830.445,3832.14,7206.0
2025-09-29 19:10:00,TVC:GOLD,3832.149,3832.32,3828.775,3829.23,6811.0
2025-09-29 19:15:00,TVC:GOLD,3829.239,3829.39,3825.46,3826.81,11226.0
2025-09-29 19:20:00,TVC:GOLD,3826.853,3828.578,3825.125,3827.829,9695.0
2025-09-29 19:25:00,TVC:GOLD,3827.829,3827.96,3823.875,3826.212,11897.0
2025-09-29 19:30:00,TVC:GOLD,3826.22,3827.83,3824.91,3826.47,10753.0
2025-09-29 19:35:00,TVC:GOLD,3826.47,3826.9,3824.89,3826.255,7477.0
2025-09-29 19:40:00,TVC:GOLD,3826.519,3828.76,3826.105,3828.6,6452.0
2025-09-29 19:45:00,TVC:GOLD,3828.61,3828.81,3826.398,3827.398,6256.0
2025-09-29 19:50:00,TVC:GOLD,3827.608,3830.87,3826.498,3829.16,8830.0
2025-09-29 19:55:00,TVC:GOLD,3829.103,3829.67,3827.735,3828.859,6256.0
2025-09-29 20:00:00,TVC:GOLD,3828.9,3830.249,3827.745,3827.93,6340.0
2025-09-29 20:05:00,TVC:GOLD,3827.93,3828.728,3823.31,3823.78,7647.0
2025-09-29 20:10:00,TVC:GOLD,3823.94,3827.89,3823.105,3827.539,7272.0
2025-09-29 20:15:00,TVC:GOLD,3827.66,3829.14,3827.175,3828.599,6695.0
2025-09-29 20:20:00,TVC:GOLD,3828.74,3830.69,3828.505,3829.45,7287.0
2025-09-29 20:25:00,TVC:GOLD,3829.469,3830.44,3829.245,3829.63,5801.0
2025-09-29 20:30:00,TVC:GOLD,3829.709,3830.23,3824.598,3824.81,7546.0
2025-09-29 20:35:00,TVC:GOLD,3824.81,3826.41,3824.075,3825.323,8154.0
2025-09-29 20:40:00,TVC:GOLD,3825.19,3827.34,3825.098,3825.769,5367.0
2025-09-29 20:45:00,TVC:GOLD,3825.769,3827.11,3823.589,3826.979,5986.0
2025-09-29 20:50:00,TVC:GOLD,3826.88,3827.06,3824.859,3825.373,5570.0
2025-09-29 20:55:00,TVC:GOLD,3825.47,3826.26,3824.135,3824.45,5853.0
2025-09-29 21:00:00,TVC:GOLD,3824.44,3825.39,3823.505,3824.63,7509.0
2025-09-29 21:05:00,TVC:GOLD,3824.533,3824.81,3822.375,3823.1,7659.0
2025-09-29 21:10:00,TVC:GOLD,3823.1,3826.89,3822.575,3826.748,8184.0
2025-09-29 21:15:00,TVC:GOLD,3826.66,3829.34,3825.775,3827.469,9642.0
2025-09-29 21:20:00,TVC:GOLD,3827.44,3827.9,3825.995,3826.79,5771.0
2025-09-29 21:25:00,TVC:GOLD,3826.79,3827.18,3824.548,3825.949,5230.0
2025-09-29 21:30:00,TVC:GOLD,3825.93,3827.28,3825.14,3826.335,5828.0
2025-09-29 21:35:00,TVC:GOLD,3826.559,3828.03,3825.45,3827.63,5931.0
2025-09-29 21:40:00,TVC:GOLD,3827.535,3829.62,3827.2,3829.305,6558.0
2025-09-29 21:45:00,TVC:GOLD,3829.61,3829.88,3828.285,3828.858,6893.0
2025-09-29 21:50:00,TVC:GOLD,3828.86,3829.47,3827.425,3828.875,8412.0
2025-09-29 21:55:00,TVC:GOLD,3829.023,3829.32,3827.83,3828.67,10989.0
2025-09-29 22:00:00,TVC:GOLD,3828.67,3829.45,3827.645,3828.83,4617.0
2025-09-29 22:05:00,TVC:GOLD,3828.72,3828.95,3827.87,3828.513,3170.0
2025-09-29 22:10:00,TVC:GOLD,3828.55,3830.19,3828.35,3829.7,3935.0
2025-09-29 22:15:00,TVC:GOLD,3829.83,3830.24,3829.08,3829.19,3573.0
2025-09-29 22:20:00,TVC:GOLD,3829.4,3829.76,3827.91,3828.49,2756.0
2025-09-29 22:25:00,TVC:GOLD,3828.49,3829.28,3827.62,3828.91,3247.0
2025-09-29 22:30:00,TVC:GOLD,3828.84,3829.29,3828.225,3829.26,2441.0
2025-09-29 22:35:00,TVC:GOLD,3829.199,3829.24,3828.135,3828.823,3005.0
2025-09-29 22:40:00,TVC:GOLD,3828.88,3830.86,3827.79,3830.593,3896.0
2025-09-29 22:45:00,TVC:GOLD,3830.53,3832.25,3830.1,3831.11,5834.0
2025-09-29 22:50:00,TVC:GOLD,3831.115,3833.18,3830.07,3832.93,3687.0
2025-09-29 22:55:00,TVC:GOLD,3832.77,3834.12,3831.64,3832.935,4022.0
2025-09-30 00:00:00,TVC:GOLD,3833.502,3833.61,3828.671,3832.17,4536.0
2025-09-30 00:05:00,TVC:GOLD,3832.12,3832.12,3829.725,3830.02,2181.0
2025-09-30 00:10:00,TVC:GOLD,3830.053,3830.61,3829.175,3829.669,1955.0
2025-09-30 00:15:00,TVC:GOLD,3829.67,3830.47,3828.018,3828.473,2103.0
2025-09-30 00:20:00,TVC:GOLD,3828.37,3828.898,3825.37,3828.35,3400.0
2025-09-30 00:25:00,TVC:GOLD,3828.479,3828.73,3826.485,3826.87,1702.0
2025-09-30 00:30:00,TVC:GOLD,3826.87,3828.993,3826.645,3828.69,2280.0
2025-09-30 00:35:00,TVC:GOLD,3828.6,3829.133,3827.415,3827.87,1922.0
2025-09-30 00:40:00,TVC:GOLD,3827.87,3829.453,3827.715,3827.95,2316.0
2025-09-30 00:45:00,TVC:GOLD,3827.89,3828.809,3827.465,3828.49,1344.0
2025-09-30 00:50:00,TVC:GOLD,3828.47,3830.149,3828.255,3830.08,2182.0
2025-09-30 00:55:00,TVC:GOLD,3830.08,3831.1,3829.648,3830.583,2018.0
2025-09-30 01:00:00,TVC:GOLD,3830.583,3830.753,3828.968,3829.72,2337.0
2025-09-30 01:05:00,TVC:GOLD,3829.62,3830.993,3828.998,3829.28,1948.0
2025-09-30 01:10:00,TVC:GOLD,3829.399,3830.18,3828.998,3829.87,1292.0
2025-09-30 01:15:00,TVC:GOLD,3829.879,3830.607,3828.248,3828.71,2373.0
2025-09-30 01:20:00,TVC:GOLD,3828.689,3830.379,3828.185,3830.01,1817.0
2025-09-30 01:25:00,TVC:GOLD,3830.08,3830.523,3828.715,3829.31,2156.0
2025-09-30 01:30:00,TVC:GOLD,3829.3,3829.803,3828.545,3828.819,1955.0
2025-09-30 01:35:00,TVC:GOLD,3828.77,3828.953,3827.855,3828.6,1679.0
2025-09-30 01:40:00,TVC:GOLD,3828.63,3829.213,3828.225,3829.029,1523.0
2025-09-30 01:45:00,TVC:GOLD,3829.07,3831.84,3828.92,3829.93,3861.0
2025-09-30 01:50:00,TVC:GOLD,3830.043,3833.08,3829.92,3832.22,4293.0
2025-09-30 01:55:00,TVC:GOLD,3832.22,3833.293,3831.535,3832.7,4308.0
2025-09-30 02:00:00,TVC:GOLD,3832.73,3835.763,3830.798,3835.62,7354.0
2025-09-30 02:05:00,TVC:GOLD,3835.63,3839.38,3832.295,3833.23,13714.0
2025-09-30 02:10:00,TVC:GOLD,3833.229,3839.42,3832.585,3838.55,8484.0
2025-09-30 02:15:00,TVC:GOLD,3838.46,3838.69,3835.355,3837.32,6153.0
2025-09-30 02:20:00,TVC:GOLD,3837.32,3839.503,3837.09,3839.048,5587.0
2025-09-30 02:25:00,TVC:GOLD,3839.299,3840.589,3837.38,3838.553,6513.0
